1	36 
2	42 
3	1 
4	41 
5	41 
6	4 
7	10 
8	18 
9	46 
10	6 
11	17 
12	47 
13	26 
14	8 
15	14 
16	44 
17	36 
18	10 
19	36 
20	7 
21	10 
22	10 
23	12 
24	2 
25	46 
26	27 
27	12 
28	38 
29	22 
30	7 
31	8 
32	8 
33	10 
34	44 
35	16 
36	41 
37	7 
38	38 
39	12 
40	27 
41	14 
42	40 
43	10 
44	39 
45	8 
46	28 
47	30 
48	18 
49	26 
50	36 
51	13 
52	27 
53	41 
54	32 
55	23 
56	35 
57	4 
58	12 
59	14 
60	14 
61	30 
62	34 
63	13 
64	6 
65	36 
66	27 
67	1 
68	13 
69	2 
70	41 
71	7 
72	40 
73	7 
74	24 
75	10 
76	30 
77	40 
78	21 
79	44 
80	41 
81	8 
82	15 
83	38 
84	12 
85	1 
86	36 
87	4 
88	22 
89	41 
90	34 
91	40 
92	12 
93	42 
94	6 
95	8 
96	41 
97	31 
98	15 
99	21 
100	6 
101	30 
102	4 
103	23 
104	2 
105	47 
106	22 
107	20 
108	6 
109	38 
110	12 
111	47 
112	33 
113	30 
114	6 
115	9 
116	46 
117	25 
118	28 
119	31 
120	46 
121	34 
122	4 
123	39 
124	15 
125	12 
126	14 
127	14 
128	39 
129	36 
130	10 
131	41 
132	8 
133	42 
134	15 
135	9 
136	29 
137	13 
138	22 
139	7 
140	42 
141	12 
142	4 
143	29 
144	29 
145	23 
146	33 
147	16 
148	10 
149	7 
150	38 
151	24 
152	29 
153	28 
154	47 
155	41 
156	9 
157	14 
158	7 
159	12 
160	41 
161	16 
162	4 
163	16 
164	6 
165	4 
166	14 
167	42 
168	11 
169	17 
170	8 
171	29 
172	31 
173	6 
174	4 
175	42 
176	38 
177	3 
178	8 
179	42 
180	7 
181	5 
182	5 
183	8 
184	6 
185	30 
186	7 
187	41 
188	7 
189	34 
190	29 
191	3 
192	12 
193	30 
194	32 
195	37 
196	3 
197	45 
198	10 
199	19 
200	11 
201	31 
202	40 
203	40 
204	12 
205	5 
206	42 
207	28 
208	4 
209	18 
210	10 
211	23 
212	28 
213	38 
214	36 
215	42 
216	3 
217	32 
218	29 
219	39 
220	6 
221	21 
222	17 
223	6 
224	28 
225	34 
226	31 
227	24 
228	37 
229	43 
230	40 
231	8 
232	39 
233	36 
234	8 
235	11 
236	34 
237	10 
238	40 
239	4 
240	31 
241	10 
242	7 
243	28 
244	5 
245	35 
246	41 
247	12 
248	7 
249	38 
250	10 
251	32 
252	33 
253	34 
254	31 
255	35 
256	38 
257	35 
258	31 
259	11 
260	33 
261	32 
262	30 
263	22 
264	45 
265	14 
266	27 
267	31 
268	34 
269	27 
270	18 
271	7 
272	35 
273	28 
274	40 
275	45 
276	28 
277	2 
278	37 
279	41 
280	45 
281	25 
282	42 
283	4 
284	33 
285	21 
286	36 
287	16 
288	24 
289	13 
290	16 
291	35 
292	13 
293	38 
294	21 
295	25 
296	42 
297	12 
298	8 
299	35 
300	38 
301	7 
302	34 
303	37 
304	38 
