1	16 
2	26 
3	29 
4	22 
5	24 
6	11 
7	7 
8	38 
9	33 
10	11 
11	20 
12	21 
13	24 
14	1 
15	13 
16	21 
17	3 
18	8 
19	31 
20	31 
21	11 
22	31 
23	36 
24	10 
25	29 
26	31 
27	2 
28	25 
29	9 
30	26 
31	22 
32	29 
33	20 
34	19 
35	14 
36	22 
37	36 
38	22 
39	28 
40	31 
41	30 
42	19 
43	28 
44	28 
45	3 
46	8 
47	17 
48	31 
49	32 
50	25 
51	27 
52	19 
53	6 
54	34 
55	36 
56	19 
57	29 
58	31 
59	5 
60	19 
61	4 
62	39 
63	25 
64	7 
65	16 
66	25 
67	14 
68	23 
69	5 
70	8 
71	19 
72	36 
73	23 
74	36 
75	4 
76	28 
77	34 
78	26 
79	3 
80	31 
81	33 
82	16 
83	32 
84	11 
85	36 
86	31 
87	19 
88	34 
89	18 
90	25 
91	26 
92	9 
93	27 
94	26 
95	13 
96	18 
97	2 
98	39 
99	26 
100	16 
101	3 
102	8 
103	32 
104	26 
105	23 
106	35 
107	12 
108	9 
109	1 
110	25 
111	6 
112	37 
113	36 
114	33 
115	15 
116	31 
117	23 
118	31 
119	16 
120	2 
121	20 
122	29 
123	36 
124	15 
125	10 
126	6 
127	8 
128	21 
129	27 
130	12 
131	8 
132	23 
133	36 
134	11 
135	13 
136	6 
137	16 
138	37 
139	20 
140	36 
141	23 
142	5 
143	4 
144	35 
145	2 
146	13 
147	20 
148	37 
149	19 
150	39 
151	25 
152	35 
153	17 
154	3 
155	7 
156	8 
157	14 
158	33 
159	22 
160	23 
161	3 
162	34 
163	17 
164	20 
165	5 
166	10 
167	21 
168	26 
169	19 
170	14 
171	37 
172	27 
173	15 
174	8 
175	33 
176	27 
177	11 
178	9 
179	27 
180	20 
181	33 
182	32 
183	38 
184	9 
185	33 
186	30 
187	9 
188	13 
189	26 
190	9 
191	13 
192	26 
193	12 
194	36 
195	37 
196	36 
197	38 
198	5 
199	23 
200	13 
201	37 
202	27 
203	33 
204	31 
205	32 
206	31 
207	14 
208	8 
209	23 
210	24 
211	31 
212	33 
213	36 
214	14 
215	18 
216	36 
217	19 
218	23 
219	26 
220	38 
221	26 
222	25 
223	36 
224	11 
225	6 
226	8 
227	36 
228	35 
229	25 
230	38 
231	13 
232	32 
233	25 
234	4 
235	9 
236	11 
237	33 
238	37 
239	37 
240	26 
241	10 
242	16 
243	1 
244	22 
245	25 
246	7 
247	11 
248	27 
249	2 
250	4 
251	6 
252	8 
253	14 
254	19 
255	9 
256	29 
257	33 
258	26 
259	8 
260	8 
261	19 
262	22 
263	29 
264	26 
265	24 
266	12 
267	10 
268	23 
269	6 
270	13 
271	16 
272	8 
273	11 
274	15 
275	6 
276	7 
277	33 
278	3 
279	22 
280	19 
281	29 
282	29 
283	20 
284	3 
285	29 
286	11 
287	3 
288	12 
289	14 
290	34 
291	21 
292	6 
293	33 
294	14 
295	14 
296	19 
297	4 
298	16 
299	39 
300	26 
301	15 
302	18 
303	26 
304	8 
305	11 
306	29 
307	11 
308	28 
309	33 
310	14 
311	22 
312	9 
313	32 
314	8 
315	18 
316	36 
317	37 
318	25 
319	28 
320	8 
321	39 
322	19 
323	36 
324	32 
325	16 
326	1 
327	28 
328	8 
329	27 
330	22 
331	32 
332	4 
333	27 
334	4 
335	18 
336	37 
337	12 
338	10 
339	1 
340	36 
341	23 
342	23 
343	22 
344	6 
345	26 
346	2 
347	21 
348	34 
349	16 
350	13 
351	10 
352	33 
353	16 
354	15 
355	10 
356	16 
357	3 
358	19 
359	26 
360	30 
361	39 
362	36 
363	32 
364	11 
365	12 
366	1 
367	28 
368	10 
369	34 
370	39 
371	2 
372	36 
373	26 
374	26 
375	34 
376	25 
377	21 
378	16 
379	18 
380	11 
381	25 
382	32 
383	26 
384	17 
385	3 
386	33 
387	4 
388	17 
389	13 
390	16 
391	32 
392	26 
393	11 
394	18 
395	28 
396	20 
397	25 
398	9 
399	23 
400	27 
401	34 
402	26 
403	8 
404	9 
405	28 
406	33 
407	17 
408	36 
409	39 
410	8 
411	32 
412	21 
413	11 
414	27 
415	16 
416	11 
417	26 
418	35 
419	22 
420	8 
421	28 
422	36 
423	6 
424	10 
425	28 
426	33 
427	32 
428	10 
429	25 
430	36 
431	11 
432	17 
433	13 
434	9 
435	24 
436	33 
437	14 
438	33 
439	9 
440	9 
441	25 
442	14 
443	26 
444	39 
445	28 
446	28 
447	6 
448	8 
449	13 
450	16 
451	21 
452	8 
453	4 
454	7 
455	3 
456	19 
457	16 
458	5 
459	26 
460	6 
461	18 
462	8 
463	23 
464	12 
465	8 
466	14 
467	16 
468	36 
469	5 
470	5 
471	11 
472	37 
473	11 
474	3 
475	23 
476	30 
477	10 
478	22 
479	28 
480	11 
481	31 
482	5 
483	28 
484	17 
485	20 
486	31 
487	22 
488	8 
489	9 
490	23 
491	39 
492	8 
493	3 
494	28 
495	9 
496	16 
497	12 
498	27 
499	9 
500	28 
501	17 
502	10 
503	3 
504	10 
505	20 
506	21 
507	37 
508	33 
509	11 
510	4 
511	37 
512	3 
513	6 
514	17 
515	33 
516	14 
517	38 
518	18 
519	14 
520	28 
521	23 
522	25 
523	14 
524	10 
525	10 
526	22 
527	20 
528	26 
529	14 
530	22 
531	29 
532	27 
533	39 
534	36 
535	7 
536	14 
537	15 
538	33 
539	25 
540	25 
541	33 
542	39 
543	19 
544	12 
545	26 
546	31 
547	6 
548	28 
549	4 
550	26 
551	31 
552	28 
553	25 
554	5 
555	25 
556	33 
557	35 
558	14 
559	32 
560	36 
561	33 
562	9 
563	4 
564	16 
565	7 
566	8 
567	18 
568	4 
569	22 
570	22 
571	22 
572	38 
573	32 
574	9 
575	19 
576	4 
577	16 
578	14 
579	14 
580	14 
581	11 
582	28 
583	9 
584	6 
585	23 
586	6 
587	26 
588	38 
589	25 
590	29 
591	10 
592	36 
593	20 
594	29 
595	31 
596	4 
597	3 
598	3 
599	7 
600	26 
601	17 
602	3 
603	27 
604	31 
605	7 
606	16 
607	27 
608	33 
609	6 
610	13 
611	17 
612	30 
613	3 
614	14 
615	38 
616	8 
617	9 
618	21 
619	27 
620	4 
621	26 
622	29 
623	34 
624	17 
625	37 
626	15 
627	6 
628	17 
629	19 
630	7 
631	27 
632	18 
633	2 
634	11 
635	19 
636	9 
637	13 
638	32 
639	36 
640	13 
641	38 
642	20 
643	2 
644	19 
645	19 
646	37 
647	22 
648	14 
649	26 
650	19 
651	16 
652	28 
653	33 
654	3 
655	16 
656	11 
657	1 
658	7 
659	20 
660	8 
661	37 
662	26 
663	19 
664	14 
665	37 
666	32 
667	18 
668	20 
669	9 
670	33 
671	16 
672	33 
673	39 
674	8 
675	31 
676	23 
677	17 
678	24 
679	36 
680	19 
681	25 
682	14 
683	27 
684	8 
685	36 
686	4 
687	36 
688	16 
689	24 
690	13 
691	9 
692	28 
693	11 
694	19 
695	28 
696	23 
697	11 
698	27 
699	38 
700	36 
701	27 
702	14 
703	10 
704	3 
705	3 
706	6 
707	10 
708	1 
709	9 
710	22 
711	13 
712	23 
713	22 
714	33 
715	30 
716	28 
717	25 
718	37 
719	25 
720	25 
721	39 
722	11 
723	37 
724	8 
725	38 
726	23 
727	5 
728	38 
729	22 
730	13 
731	39 
732	31 
733	35 
734	26 
735	17 
736	10 
737	19 
738	10 
739	38 
740	10 
741	8 
742	27 
743	4 
744	33 
745	19 
746	33 
747	17 
748	31 
749	5 
750	37 
751	11 
752	27 
753	31 
754	4 
755	23 
756	17 
757	33 
758	35 
759	9 
760	3 
761	12 
762	26 
763	10 
764	39 
765	37 
766	7 
767	10 
768	36 
769	17 
770	16 
771	8 
772	2 
773	25 
774	1 
775	9 
776	6 
777	10 
778	3 
779	5 
780	23 
781	29 
782	9 
783	9 
784	30 
785	28 
786	16 
787	22 
788	33 
789	33 
790	8 
791	33 
792	36 
793	36 
794	25 
795	28 
796	32 
797	10 
798	22 
799	14 
800	23 
801	14 
802	35 
803	10 
804	1 
805	12 
806	19 
807	10 
808	20 
809	11 
810	27 
811	39 
812	17 
813	22 
814	28 
815	10 
816	23 
817	33 
818	7 
819	33 
820	28 
821	25 
822	33 
823	27 
824	15 
825	17 
826	26 
827	7 
828	15 
829	28 
830	9 
831	13 
832	17 
833	16 
834	18 
835	17 
836	39 
837	31 
838	6 
839	13 
840	26 
841	28 
842	39 
843	23 
844	10 
845	3 
846	7 
847	17 
848	26 
849	39 
850	18 
851	10 
852	10 
853	37 
854	6 
855	6 
856	8 
857	14 
858	5 
859	23 
860	11 
861	1 
862	19 
863	39 
864	39 
865	8 
866	10 
867	33 
868	34 
869	10 
870	9 
871	5 
872	34 
873	15 
874	5 
875	2 
876	21 
877	28 
878	11 
879	24 
880	14 
881	15 
882	36 
883	22 
884	33 
885	29 
886	27 
887	8 
888	23 
889	36 
890	22 
891	8 
892	24 
893	23 
894	9 
895	19 
896	37 
897	18 
898	31 
899	28 
900	5 
901	17 
902	22 
903	18 
904	36 
905	2 
906	11 
907	25 
908	27 
909	22 
910	5 
911	22 
912	23 
913	22 
914	28 
915	16 
916	36 
917	37 
918	8 
919	4 
920	34 
921	11 
922	36 
923	26 
924	6 
925	11 
926	20 
927	38 
928	14 
929	32 
930	22 
931	30 
932	19 
933	23 
934	25 
935	14 
