degree distribution (probability density function of the degree in logarithmic bins) 
10.4748	0.136297
12.4699	0.0809319
14.8322	0.0593541
17.9195	0.0307423
21.093	0.0258714
24.4211	0.0194642
28.3409	0.00959355
33.0492	0.0113229
39.4878	0.00647913
45.1633	0.00659222
50	0.00103082

degree distribution (degree-occurrences) 
10	0.125
11	0.113
12	0.088
13	0.078
14	0.062
15	0.043
16	0.038
17	0.031
18	0.032
19	0.024
20	0.021
21	0.036
22	0.029
23	0.02
24	0.024
25	0.012
26	0.02
27	0.012
28	0.009
29	0.019
30	0.004
31	0.013
32	0.014
33	0.01
34	0.012
35	0.005
36	0.007
37	0.005
38	0.008
39	0.008
40	0.008
41	0.006
42	0.006
43	0.012
44	0.011
45	0.006
46	0.007
47	0.006
48	0.004
49	0.003
50	0.009


--------------------------------------
community distribution (size-occurrences)
10	0.0454545
11	0.159091
12	0.0454545
14	0.0454545
15	0.0227273
16	0.0227273
18	0.0909091
19	0.0454545
20	0.0227273
21	0.0227273
22	0.0227273
24	0.0681818
26	0.0454545
27	0.0227273
28	0.0227273
29	0.0227273
30	0.0454545
31	0.0227273
32	0.0681818
34	0.0227273
38	0.0227273
43	0.0227273
45	0.0454545
47	0.0227273


--------------------------------------
mixing parameter
0.0833333	0.002
0.102778	0.004
0.125	0.001
0.130435	0.001
0.143366	0.017
0.162417	0.104
0.1759	0.039
0.186055	0.242
0.201507	0.296
0.215677	0.131
0.231058	0.078
0.24819	0.055
0.272464	0.023
0.285714	0.001
0.3	0.003
0.307692	0.001
0.333333	0.001
0.363636	0.001

--------------------------------------
