degree distribution (probability density function of the degree in logarithmic bins) 
10.4699	0.1048
12.4326	0.0867824
15.0065	0.0639198
17.9083	0.0424032
21	0.0228631
24.4458	0.021257
28.3448	0.012646
33.1111	0.0116942
39.3415	0.00647913
45.9231	0.00524687
50	0.000572676

degree distribution (degree-occurrences) 
10	0.097
11	0.086
12	0.101
13	0.077
14	0.053
15	0.047
16	0.054
17	0.045
18	0.041
19	0.034
20	0.031
21	0.014
22	0.031
23	0.023
24	0.022
25	0.016
26	0.022
27	0.017
28	0.013
29	0.019
30	0.009
31	0.013
32	0.013
33	0.011
34	0.012
35	0.008
36	0.006
37	0.008
38	0.007
39	0.006
40	0.008
41	0.007
42	0.005
43	0.004
44	0.005
45	0.006
46	0.011
47	0.006
48	0.002
49	0.005
50	0.005


--------------------------------------
community distribution (size-occurrences)
10	0.0243902
11	0.0731707
12	0.0243902
13	0.0487805
14	0.0731707
16	0.0731707
17	0.0243902
19	0.0731707
20	0.0243902
21	0.0243902
22	0.0487805
23	0.0243902
24	0.097561
27	0.0243902
28	0.0487805
30	0.0243902
34	0.0487805
35	0.0487805
38	0.0487805
42	0.0243902
43	0.0487805
46	0.0243902
50	0.0243902


--------------------------------------
mixing parameter
0.461538	0.001
0.5	0.003
0.538462	0.015
0.545584	0.035
0.561479	0.034
0.570403	0.041
0.581992	0.155
0.590172	0.119
0.600663	0.247
0.613538	0.167
0.624655	0.054
0.63569	0.071
0.644106	0.036
0.666667	0.021
0.6875	0.001

--------------------------------------
