1	32 
2	12 
3	15 
4	35 
5	8 
6	33 
7	14 
8	39 
9	28 
10	41 
11	30 
12	23 
13	32 
14	24 
15	24 
16	15 
17	41 
18	14 
19	21 
20	12 
21	32 
22	23 
23	14 
24	40 
25	25 
26	12 
27	14 
28	6 
29	41 
30	30 
31	23 
32	5 
33	29 
34	31 
35	25 
36	41 
37	16 
38	1 
39	16 
40	8 
41	14 
42	42 
43	12 
44	16 
45	16 
46	17 
47	23 
48	27 
49	6 
50	27 
51	6 
52	12 
53	17 
54	41 
55	15 
56	26 
57	38 
58	12 
59	18 
60	6 
61	28 
62	23 
63	42 
64	41 
65	37 
66	23 
67	4 
68	14 
69	27 
70	27 
71	32 
72	14 
73	13 
74	25 
75	14 
76	23 
77	29 
78	6 
79	14 
80	23 
81	1 
82	12 
83	15 
84	5 
85	41 
86	19 
87	12 
88	38 
89	34 
90	15 
91	32 
92	41 
93	20 
94	7 
95	41 
96	17 
97	6 
98	29 
99	14 
100	24 
101	6 
102	12 
103	39 
104	13 
105	23 
106	15 
107	31 
108	9 
109	35 
110	37 
111	18 
112	26 
113	41 
114	45 
115	31 
116	18 
117	27 
118	45 
119	24 
120	43 
121	7 
122	42 
123	13 
124	34 
125	4 
126	30 
127	44 
128	38 
129	38 
130	18 
131	26 
132	26 
133	8 
134	11 
135	16 
136	8 
137	39 
138	37 
139	27 
140	34 
141	37 
142	27 
143	3 
144	24 
145	19 
146	1 
147	9 
148	5 
149	8 
150	28 
151	39 
152	31 
153	13 
154	30 
155	15 
156	20 
157	37 
158	40 
159	20 
160	4 
161	27 
162	20 
163	35 
164	18 
165	6 
166	15 
167	8 
168	7 
169	42 
170	31 
171	8 
172	42 
173	9 
174	30 
175	12 
176	15 
177	6 
178	31 
179	6 
180	20 
181	38 
182	13 
183	30 
184	36 
185	28 
186	23 
187	5 
188	19 
189	8 
190	27 
191	26 
192	35 
193	15 
194	15 
195	27 
196	29 
197	6 
198	5 
199	13 
200	26 
201	13 
202	7 
203	36 
204	37 
205	1 
206	36 
207	19 
208	37 
209	13 
210	33 
211	16 
212	44 
213	34 
214	43 
215	39 
216	26 
217	19 
218	31 
219	9 
220	18 
221	27 
222	24 
223	26 
224	36 
225	45 
226	40 
227	4 
228	37 
229	32 
230	24 
231	4 
232	20 
233	7 
234	42 
235	35 
236	20 
237	38 
238	40 
239	32 
240	10 
241	7 
242	18 
243	21 
244	40 
245	35 
246	44 
247	30 
248	20 
249	38 
250	30 
251	13 
252	32 
253	38 
254	33 
255	24 
256	39 
257	26 
258	19 
259	17 
260	31 
261	40 
262	40 
263	26 
264	4 
265	10 
266	11 
267	31 
268	2 
269	21 
270	43 
271	2 
272	24 
273	34 
274	33 
275	38 
276	26 
277	30 
278	45 
279	7 
280	21 
281	34 
282	13 
283	28 
284	8 
285	4 
286	2 
287	19 
288	45 
289	37 
290	39 
291	37 
292	24 
293	16 
294	3 
295	20 
296	1 
297	26 
298	2 
299	30 
300	30 
301	30 
302	29 
303	32 
304	32 
305	21 
306	37 
307	32 
308	8 
309	8 
310	4 
311	44 
312	31 
313	37 
314	30 
315	8 
316	43 
317	17 
318	25 
319	36 
320	44 
321	36 
322	1 
323	8 
324	1 
325	28 
326	3 
327	17 
328	43 
329	31 
330	29 
331	35 
332	40 
333	24 
334	5 
335	10 
336	19 
337	34 
338	44 
339	43 
340	38 
341	37 
342	5 
343	31 
344	29 
345	5 
346	25 
347	20 
348	4 
349	42 
350	43 
351	35 
352	19 
353	9 
354	40 
355	35 
356	34 
357	31 
358	18 
359	10 
360	21 
361	46 
362	9 
363	5 
364	22 
365	46 
366	38 
367	28 
368	17 
369	5 
370	13 
371	7 
372	19 
373	20 
374	35 
375	3 
376	18 
377	39 
378	18 
379	9 
380	20 
381	4 
382	21 
383	20 
384	9 
385	25 
386	2 
387	5 
388	24 
389	38 
390	39 
391	9 
392	32 
393	38 
394	24 
395	7 
396	32 
397	28 
398	32 
399	34 
400	29 
401	5 
402	40 
403	1 
404	33 
405	35 
406	16 
407	28 
408	36 
409	16 
410	34 
411	7 
412	9 
413	42 
414	9 
415	20 
416	35 
417	11 
418	21 
419	35 
420	33 
421	13 
422	19 
423	19 
424	16 
425	40 
426	43 
427	19 
428	3 
429	18 
430	40 
431	42 
432	40 
433	13 
434	44 
435	13 
436	16 
437	42 
438	46 
439	34 
440	17 
441	34 
442	43 
443	42 
444	25 
445	42 
446	21 
447	4 
448	39 
449	21 
450	5 
451	9 
452	5 
453	10 
454	39 
455	18 
456	9 
457	4 
458	45 
459	46 
460	1 
461	11 
462	4 
463	16 
464	19 
465	45 
466	16 
467	22 
468	44 
469	33 
470	1 
471	34 
472	28 
473	3 
474	28 
475	17 
476	3 
477	3 
478	9 
479	36 
480	10 
481	29 
482	5 
483	7 
484	25 
485	16 
486	11 
487	21 
488	16 
489	28 
490	29 
491	19 
492	9 
493	4 
494	39 
495	1 
496	4 
497	1 
498	39 
499	22 
500	45 
501	7 
502	10 
503	21 
504	40 
505	39 
506	39 
507	42 
508	43 
509	42 
510	46 
511	25 
512	21 
513	43 
514	10 
515	25 
516	10 
517	34 
518	35 
519	39 
520	44 
521	18 
522	18 
523	42 
524	35 
525	1 
526	33 
527	44 
528	7 
529	34 
530	21 
531	45 
532	36 
533	7 
534	46 
535	19 
536	11 
537	44 
538	4 
539	29 
540	21 
541	22 
542	16 
543	29 
544	42 
545	3 
546	43 
547	39 
548	36 
549	45 
550	33 
551	22 
552	44 
553	3 
554	10 
555	35 
556	18 
557	44 
558	33 
559	33 
560	28 
561	3 
562	3 
563	43 
564	16 
